OGF_ID,MUNICIPAL_TYPE,MUNICIPAL_TYPE_FR,MUNICIPAL_NAME,MUNICIPAL_NAME_FR,MUNID,MAH_CODE,MUNICIPAL_AREA_EXTENT_TYPE,MUNICIPAL_AREA_EXTENT_TYPE_FR,ASSESSMENT_CODE,MUNICIPAL_NAME_PREFIX,MUNICIPAL_NAME_PREFIX_FR,MUNICIPAL_NAME_SHORTFORM,MUNICIPAL_NAME_SHORTFORM_FR,UPPER_TIER_ASSESSMENT_CODE,UPPER_TIER_MUNICIPALITY,UPPER_TIER_MUNICIPALITY_FR,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
319585885,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF SEVERN,CANTON DE SEVERN,43080,70623,Mainland,Terre ferme,4351,TOWNSHIP OF,CANTON DE,SEVERN,SEVERN,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,3889,0,0
319586221,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF CLARENCE-ROCKLAND,CITÉ DE CLARENCE-ROCKLAND,2036,67101,Mainland,Terre ferme,316,CITY OF,CITÉ DE,CLARENCE-ROCKLAND,CLARENCE-ROCKLAND,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,COMTÉS UNIS DE PRESCOTT AND RUSSELL,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,3905,0,0
319585867,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF HURON-KINLOSS,CANTON DE HURON-KINLOSS,41010,41624,Mainland,Terre ferme,4107,TOWNSHIP OF,CANTON DE,HURON-KINLOSS,HURON-KINLOSS,,COUNTY OF BRUCE,COMTÉ DE BRUCE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,3921,0,0
319585926,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF CARLING,CANTON DE CARLING,49036,86602,Mainland,Terre ferme,4936,TOWNSHIP OF,CANTON DE,CARLING,CARLING,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,3937,0,0
319586234,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF ASSIGINACK,CANTON D'ASSIGINACK,51011,83601,Water,Eau,5111,TOWNSHIP OF,CANTON DE,ASSIGINACK,ASSIGINACK,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,3953,0,0
319586229,Single Tier Municipality,Municipalités à palier unique,COUNTY OF PRINCE EDWARD,CITÉ DE PRINCE EDWARD COUNTY,13002,68101,Islands,Îles,1350,COUNTY OF,COMPTÉ DE,PRINCE EDWARD,PRINCE EDWARD COUNTY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,3969,0,0
319585635,Lower Tier Municipality,Municipalités de palier inférieur,VILLAGE OF NEWBURY,VILLAGE DE NEWBURY,39002,59504,Mainland,Terre ferme,3902,VILLAGE OF,VILLAGE DE,NEWBURY,NEWBURY,,COUNTY OF MIDDLESEX,COMTÉ DE MIDDLESEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,3985,0,0
319585910,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF NORTH GLENGARRY,CANTON DE NORTH GLENGARRY,1047,71615,Mainland,Terre ferme,111,TOWNSHIP OF,CANTON DE,NORTH GLENGARRY,NORTH GLENGARRY,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY","COMTÉS UNIS DE STORMONT, DUNDAS AND GLENGARRY",2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4001,0,0
319586152,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF NORTHERN BRUCE PENINSULA,MUNICIPALITÉ DE NORTHERN BRUCE PENINSULA,41061,41623,Mainland,Terre ferme,4109,MUNICIPALITY OF,MUNICIPALITÉ DE,NORTHERN BRUCE PENINSULA,NORTHERN BRUCE PENINSULA,,COUNTY OF BRUCE,COMTÉ DE BRUCE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4017,0,0
319586060,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF OSHAWA,CITÉ D'OSHAWA,18013,10101,Mainland,Terre ferme,1813,CITY OF,CITÉ DE,OSHAWA,OSHAWA,,REGIONAL MUNICIPALITY OF DURHAM,REGIONAL MUNICIPALITÉ DE DURHAM,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4033,0,0
319585649,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF MUSKOKA LAKES,CANTON DE MUSKOKA LAKES,44053,33603,Mainland,Terre ferme,4453,TOWNSHIP OF,CANTON DE,MUSKOKA LAKES,MUSKOKA LAKES,,DISTRICT MUNICIPALITY OF MUSKOKA,DISTRICT MUNICIPALITÉ DE MUSKOKA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4049,0,0
319585897,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF WASAGA BEACH,VILLE DE WASAGA BEACH,43064,70408,Islands,Îles,4364,TOWN OF,VILLE DE,WASAGA BEACH,WASAGA BEACH,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4065,0,0
319585674,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF EDWARDSBURGH/CARDINAL,CANTON D'EDWARDSBURGH / CARDINAL,7003,56620,Water,Eau,701,TOWNSHIP OF,CANTON DE,EDWARDSBURGH/CARDINAL,EDWARDSBURGH / CARDINAL,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4081,0,0
319586256,Single Tier Municipality,Municipalités à palier unique,CITY OF PEMBROKE,CITÉ DE PEMBROKE,47064,69101,Water,Eau,4764,CITY OF,CITÉ DE,PEMBROKE,PEMBROKE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4097,0,0
319586148,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF GREATER NAPANEE,VILLE DE GREATER NAPANEE,11010,57402,Water,Eau,1121,TOWN OF,VILLE DE,GREATER NAPANEE,GREATER NAPANEE,,COUNTY OF LENNOX AND ADDINGTON,COMTÉ DE LENNOX AND ADDINGTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4113,0,0
319586193,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF MANITOUWADGE,CANTON DE MANITOUWADGE,58066,89614,Mainland,Terre ferme,5866,TOWNSHIP OF,CANTON DE,MANITOUWADGE,MANITOUWADGE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4129,0,0
319586036,Single Tier Municipality,Municipalités à palier unique,CITY OF BROCKVILLE,CITÉ DE BROCKVILLE,7015,56101,Water,Eau,802,CITY OF,CITÉ DE,BROCKVILLE,BROCKVILLE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4145,0,0
319585782,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF SPRINGWATER,CANTON DE SPRINGWATER,43040,70624,Mainland,Terre ferme,4341,TOWNSHIP OF,CANTON DE,SPRINGWATER,SPRINGWATER,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4161,0,0
319586204,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF CARLING,CANTON DE CARLING,49036,86602,Water,Eau,4936,TOWNSHIP OF,CANTON DE,CARLING,CARLING,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4177,0,0
319586278,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF PUSLINCH,CANTON DE PUSLINCH,23001,75612,Mainland,Terre ferme,2301,TOWNSHIP OF,CANTON DE,PUSLINCH,PUSLINCH,,COUNTY OF WELLINGTON,COMTÉ DE WELLINGTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4193,0,0
319585896,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PENETANGUISHENE,VILLE DE PENETANGUISHENE,43072,70406,Water,Eau,4372,TOWN OF,VILLE DE,PENETANGUISHENE,PENETANGUISHENE,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4209,0,0
319586161,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF EAST HAWKESBURY,CANTON D'EAST HAWKESBURY,2001,67606,Islands,Îles,201,TOWNSHIP OF,CANTON DE,EAST HAWKESBURY,EAST HAWKESBURY,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,COMTÉS UNIS DE PRESCOTT AND RUSSELL,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4225,0,0
319585937,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF CENTRAL MANITOULIN,MUNICIPALITÉ DE CENTRAL MANITOULIN,51009,83613,Islands,Îles,5104,MUNICIPALITY OF,MUNICIPALITÉ DE,CENTRAL MANITOULIN,CENTRAL MANITOULIN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4241,0,0
319586207,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF FRONTENAC ISLANDS,CANTON DE FRONTENAC ISLANDS,10002,46617,Water,Eau,1001,TOWNSHIP OF,CANTON DE,FRONTENAC ISLANDS,FRONTENAC ISLANDS,,COUNTY OF FRONTENAC,COMTÉ DE FRONTENAC,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4257,0,0
319585842,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF CHAPPLE,CANTON DE CHAPPLE,59024,87605,Mainland,Terre ferme,5924,TOWNSHIP OF,CANTON DE,CHAPPLE,CHAPPLE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4273,0,0
319586149,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF CARLOW/MAYO,CANTON DE CARLOW / MAYO,12067,51625,Mainland,Terre ferme,1270,TOWNSHIP OF,CANTON DE,CARLOW/MAYO,CARLOW / MAYO,,COUNTY OF HASTINGS,COMTÉ DE HASTINGS,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4289,0,0
319586235,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF MUSKOKA LAKES,CANTON DE MUSKOKA LAKES,44053,33603,Islands,Îles,4453,TOWNSHIP OF,CANTON DE,MUSKOKA LAKES,MUSKOKA LAKES,,DISTRICT MUNICIPALITY OF MUSKOKA,DISTRICT MUNICIPALITÉ DE MUSKOKA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4305,0,0
319585857,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF NORTH PERTH,MUNICIPALITÉ DE NORTH PERTH,31035,65403,Mainland,Terre ferme,3140,MUNICIPALITY OF,MUNICIPALITÉ DE,NORTH PERTH,NORTH PERTH,,COUNTY OF PERTH,COMTÉ DE PERTH,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4321,0,0
319585955,Single Tier Municipality,Municipalités à palier unique,TOWN OF PARRY SOUND,VILLE DE PARRY SOUND,49032,86402,Water,Eau,4932,TOWN OF,VILLE DE,PARRY SOUND,PARRY SOUND,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4337,0,0
319586220,Single Tier Municipality,Municipalités à palier unique,TOWN OF SMITHS FALLS,VILLE DE SMITHS FALLS,9004,55301,Mainland,Terre ferme,904,TOWN OF,VILLE DE,SMITHS FALLS,SMITHS FALLS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4353,0,0
319585830,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF AJAX,VILLE D'AJAX,18005,10401,Mainland,Terre ferme,1805,TOWN OF,VILLE DE,AJAX,AJAX,,REGIONAL MUNICIPALITY OF DURHAM,REGIONAL MUNICIPALITÉ DE DURHAM,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4369,0,0
319585673,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF ALNWICK/HALDIMAND,CANTON D'ALNWICK / HALDIMAND,14015,61616,Water,Eau,1450,TOWNSHIP OF,CANTON DE,ALNWICK/HALDIMAND,ALNWICK / HALDIMAND,,COUNTY OF NORTHUMBERLAND,COMTÉ DE NORTHUMBERLAND,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4385,0,0
319586176,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF JOCELYN,CANTON DE JOCELYN,57001,80604,Mainland,Terre ferme,5701,TOWNSHIP OF,CANTON DE,JOCELYN,JOCELYN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4401,0,0
319586073,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF BROCKTON,MUNICIPALITÉ DE BROCKTON,41030,41622,Mainland,Terre ferme,4104,MUNICIPALITY OF,MUNICIPALITÉ DE,BROCKTON,BROCKTON,,COUNTY OF BRUCE,COMTÉ DE BRUCE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4417,0,0
319586114,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF MCDOUGALL,CANTON DE MCDOUGALL,49031,86612,Water,Eau,4931,TOWNSHIP OF,CANTON DE,MCDOUGALL,MCDOUGALL,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4433,0,0
319585973,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF MINTO,VILLE DE MINTO,23040,75406,Mainland,Terre ferme,2341,TOWN OF,VILLE DE,MINTO,MINTO,,COUNTY OF WELLINGTON,COMTÉ DE WELLINGTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4449,0,0
319586224,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF NEWMARKET,VILLE DE NEWMARKET,19048,27403,Mainland,Terre ferme,1948,TOWN OF,VILLE DE,NEWMARKET,NEWMARKET,,REGIONAL MUNICIPALITY OF YORK,MUNICIPALITÉ RÉGIONALE DE YORK,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4465,0,0
319586192,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF CLARINGTON,MUNICIPALITÉ DE CLARINGTON,18017,10402,Water,Eau,1817,MUNICIPALITY OF,MUNICIPALITÉ DE,CLARINGTON,CLARINGTON,,REGIONAL MUNICIPALITY OF DURHAM,REGIONAL MUNICIPALITÉ DE DURHAM,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4481,0,0
319585662,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF SOUTH DUNDAS,MUNICIPALITÉ DE SOUTH DUNDAS,1016,71614,Islands,Îles,506,MUNICIPALITY OF,MUNICIPALITÉ DE,SOUTH DUNDAS,SOUTH DUNDAS,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY","COMTÉS UNIS DE STORMONT, DUNDAS AND GLENGARRY",2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4497,0,0
319586132,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF OAKVILLE,VILLE D'OAKVILLE,24001,14403,Water,Eau,2401,TOWN OF,VILLE DE,OAKVILLE,OAKVILLE,,REGIONAL MUNICIPALITY OF HALTON,REGIONAL MUNICIPALITÉ DE HALTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4513,0,0
319585898,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF MILTON,VILLE DE MILTON,24009,14402,Mainland,Terre ferme,2409,TOWN OF,VILLE DE,MILTON,MILTON,,REGIONAL MUNICIPALITY OF HALTON,REGIONAL MUNICIPALITÉ DE HALTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4529,0,0
319585642,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF MORLEY,CANTON DE MORLEY,59031,87610,Water,Eau,5931,TOWNSHIP OF,CANTON DE,MORLEY,MORLEY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4545,0,0
319585672,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF HARRIS,CANTON DE HARRIS,54014,90611,Water,Eau,5414,TOWNSHIP OF,CANTON DE,HARRIS,HARRIS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4561,0,0
319585865,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF LINCOLN,VILLE DE LINCOLN,26057,18403,Mainland,Terre ferme,2622,TOWN OF,VILLE DE,LINCOLN,LINCOLN,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4577,0,0
319586045,Single Tier Municipality,Municipalités à palier unique,TOWN OF GORE BAY,VILLE DE GORE BAY,51026,83401,Water,Eau,5126,TOWN OF,VILLE DE,GORE BAY,GORE BAY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4593,0,0
319586160,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF GREATER MADAWASKA,CANTON DE GREATER MADAWASKA,47007,69637,Mainland,Terre ferme,4706,TOWNSHIP OF,CANTON DE,GREATER MADAWASKA,GREATER MADAWASKA,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4609,0,0
319586130,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF AMHERSTBURG,VILLE D'AMHERSTBURG,37025,45409,Mainland,Terre ferme,3729,TOWN OF,VILLE DE,AMHERSTBURG,AMHERSTBURG,,COUNTY OF ESSEX,COMTÉ D'ESSEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4625,0,0
319585891,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF PRINCE,CANTON DE PRINCE,57066,80610,Mainland,Terre ferme,5766,TOWNSHIP OF,CANTON DE,PRINCE,PRINCE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4641,0,0
319585877,Single Tier Municipality,Municipalités à palier unique,NORFOLK COUNTY,NORFOLK COUNTY,28030,12103,Islands,Îles,3310,,,NORFOLK COUNTY,NORFOLK COUNTY,,,,2024/02/15 10:45:36+00,2024/02/15 19:24:59+00,4657,0,0
319585711,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF ESSEX,VILLE D'ESSEX,37020,45410,Mainland,Terre ferme,3754,TOWN OF,VILLE DE,ESSEX,ESSEX,,COUNTY OF ESSEX,COMTÉ D'ESSEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4673,0,0
319585709,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF NIAGARA-ON-THE-LAKE,VILLE DE NIAGARA-ON-THE-LAKE,26047,18404,Water,Eau,2627,TOWN OF,VILLE DE,NIAGARA-ON-THE-LAKE,NIAGARA-ON-THE-LAKE,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4689,0,0
319585760,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PLYMPTON-WYOMING,VILLE DE PLYMPTON-WYOMING,38033,54405,Water,Eau,3835,TOWN OF,VILLE DE,PLYMPTON-WYOMING,PLYMPTON-WYOMING,,COUNTY OF LAMBTON,COMTÉ DE LAMBTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4705,0,0
319585905,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF CLARINGTON,MUNICIPALITÉ DE CLARINGTON,18017,10402,Mainland,Terre ferme,1817,MUNICIPALITY OF,MUNICIPALITÉ DE,CLARINGTON,CLARINGTON,,REGIONAL MUNICIPALITY OF DURHAM,REGIONAL MUNICIPALITÉ DE DURHAM,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4721,0,0
319585998,Single Tier Municipality,Municipalités à palier unique,COUNTY OF BRANT,COMTÉ DE BRANT,29002,40102,Mainland,Terre ferme,2920,COUNTY OF,COMPTÉ DE,BRANT,BRANT,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4737,0,0
319586098,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF BLUEWATER,MUNICIPALITÉ DE BLUEWATER,40010,52406,Mainland,Terre ferme,4020,MUNICIPALITY OF,MUNICIPALITÉ DE,BLUEWATER,BLUEWATER,,COUNTY OF HURON,COMTÉ DE HURON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4753,0,0
319585847,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF CENTRAL ELGIN,MUNICIPALITÉ DE CENTRAL ELGIN,34015,44610,Islands,Îles,3418,MUNICIPALITY OF,MUNICIPALITÉ DE,CENTRAL ELGIN,CENTRAL ELGIN,,COUNTY OF ELGIN,COMTÉ D'ELGIN,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4769,0,0
319585624,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF CHISHOLM,CANTON DE CHISHOLM,48031,85605,Mainland,Terre ferme,4831,TOWNSHIP OF,CANTON DE,CHISHOLM,CHISHOLM,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4785,0,0
319586001,Single Tier Municipality,Municipalités à palier unique,TOWN OF MATTAWA,VILLE DE MATTAWA,48021,85403,Mainland,Terre ferme,4821,TOWN OF,VILLE DE,MATTAWA,MATTAWA,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4801,0,0
319586201,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF PLUMMER ADDITIONAL,CANTON DE PLUMMER ADDITIONAL,57019,80609,Mainland,Terre ferme,5719,TOWNSHIP OF,CANTON DE,PLUMMER ADDITIONAL,PLUMMER ADDITIONAL,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4817,0,0
319586035,Single Tier Municipality,Municipalités à palier unique,CITY OF GREATER SUDBURY,CITÉ DE GRAND SUDBURY,53005,23103,Mainland,Terre ferme,5307,CITY OF,CITÉ DE,GREATER SUDBURY,GRAND SUDBURY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4833,0,0
319585886,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF TINY,CANTON DE TINY,43068,70614,Water,Eau,4368,TOWNSHIP OF,CANTON DE,TINY,TINY,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4849,0,0
319585794,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF ALBERTON,CANTON D'ALBERTON,59011,87601,Water,Eau,5911,TOWNSHIP OF,CANTON DE,ALBERTON,ALBERTON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4865,0,0
319586010,Single Tier Municipality,Municipalités à palier unique,TOWN OF PRESCOTT,VILLE DE PRESCOTT,7008,56302,Water,Eau,708,TOWN OF,VILLE DE,PRESCOTT,PRESCOTT,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4881,0,0
319586245,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF COLLINGWOOD,VILLE DE COLLINGWOOD,43031,70403,Mainland,Terre ferme,4331,TOWN OF,VILLE DE,COLLINGWOOD,COLLINGWOOD,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4897,0,0
319586157,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF EDWARDSBURGH/CARDINAL,CANTON D'EDWARDSBURGH / CARDINAL,7003,56620,Mainland,Terre ferme,701,TOWNSHIP OF,CANTON DE,EDWARDSBURGH/CARDINAL,EDWARDSBURGH / CARDINAL,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4913,0,0
319585997,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PELHAM,VILLE DE PELHAM,26028,18405,Mainland,Terre ferme,2732,TOWN OF,VILLE DE,PELHAM,PELHAM,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4929,0,0
319585820,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF GUELPH/ERAMOSA,CANTON DE GUELPH / ERAMOSA,23005,75615,Mainland,Terre ferme,2311,TOWNSHIP OF,CANTON DE,GUELPH/ERAMOSA,GUELPH / ERAMOSA,,COUNTY OF WELLINGTON,COMTÉ DE WELLINGTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4945,0,0
319586188,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF LEAMINGTON,MUNICIPALITÉ DE LEAMINGTON,37003,45413,Water,Eau,3706,MUNICIPALITY OF,MUNICIPALITÉ DE,LEAMINGTON,LEAMINGTON,,COUNTY OF ESSEX,COMTÉ D'ESSEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4961,0,0
319585667,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF LOYALIST,CANTON DE LOYALIST,11002,57612,Islands,Îles,1104,TOWNSHIP OF,CANTON DE,LOYALIST,LOYALIST,,COUNTY OF LENNOX AND ADDINGTON,COMTÉ DE LENNOX AND ADDINGTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4977,0,0
319586184,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF WHITEWATER REGION,CANTON DE WHITEWATER REGION,47050,69636,Mainland,Terre ferme,4758,TOWNSHIP OF,CANTON DE,WHITEWATER REGION,WHITEWATER REGION,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,4993,0,0
319585962,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF KITCHENER,CITÉ DE KITCHENER,30012,25102,Mainland,Terre ferme,3012,CITY OF,CITÉ DE,KITCHENER,KITCHENER,,REGIONAL MUNICIPALITY OF WATERLOO,MUNICIPALITÉ RÉGIONALE DE WATERLOO,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,5009,0,0
319585928,Single Tier Municipality,Municipalités à palier unique,CITY OF QUINTE WEST,CITÉ DE QUINTE WEST,12010,51104,Islands,Îles,1204,CITY OF,CITÉ DE,QUINTE WEST,QUINTE WEST,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,5025,0,0
319586140,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF BLANDFORD-BLENHEIM,CANTON DE BLANDFORD-BLENHEIM,32045,37601,Mainland,Terre ferme,3245,TOWNSHIP OF,CANTON DE,BLANDFORD-BLENHEIM,BLANDFORD-BLENHEIM,,COUNTY OF OXFORD,COMTÉ D'OXFORD,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,5041,0,0
319586096,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF RIDEAU LAKES,CANTON DE RIDEAU LAKES,7030,56618,Mainland,Terre ferme,831,TOWNSHIP OF,CANTON DE,RIDEAU LAKES,RIDEAU LAKES,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,5057,0,0
319585630,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF TEMAGAMI,MUNICIPALITÉ DE TEMAGAMI,48069,85405,Mainland,Terre ferme,4869,MUNICIPALITY OF,MUNICIPALITÉ DE,TEMAGAMI,TEMAGAMI,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,5073,0,0
